Ref,Spider,Name,Address,City,State,Zipcode,Country,Phone,Website,Hours,Brand,WikiData
10043283,shell,SALVOKOP SERVICE STATION,,SALVOKOP PTA,Gauteng,,ZA,+27 12 753 9083,https://find.shell.com/za/fuel/10043283-salvokop-service-station,24/7,Shell,Q110716465
10043066,shell,SUNNYVIEW MOTORS,,SUNNYSIDE PRETORIA,Gauteng,,ZA,+27 12 344 1836,https://find.shell.com/za/fuel/10043066-sunnyview-motors,24/7,Shell,Q110716465
13062503,shell,GREENTREES  FILLING STATION,,MUCLENEUK  PRETORIA,Gauteng,,ZA,+27 82 462 8404,https://find.shell.com/za/fuel/13062503-greentrees-filling-station,24/7,Shell,Q110716465
CG36,the_courier_guy,Sasol Derdepoort,"Moloto Rd & Sefako Makgatho Dr, Derdepoort on the grass area",City of Tshwane Metropolitan Municipality,Gauteng,,ZA,,,,The Courier Guy,Q116753262
CG59,the_courier_guy,Sasol Skinner Street,Nana Sita StOn the grass area,City of Tshwane Metropolitan Municipality,Gauteng,,ZA,,,,The Courier Guy,Q116753262
CG72,the_courier_guy,Sasol West Star,"Kgosi Mampuru Street, Pretoria Central Outside against the wall",City of Tshwane Metropolitan Municipality,Gauteng,,ZA,,,,The Courier Guy,Q116753262
CG1053,the_courier_guy,Rooihuiskraal Shopping Center,"21 Hofsanger Road Rooihuiskraal,Centurion,Next to LumberJacks",City of Tshwane Metropolitan Municipality,Gauteng,,ZA,,,,The Courier Guy,Q116753262
1432,truworths,Office London Church Street,,Pretoria,Gauteng,,ZA,+27 81 171 1432,,,Office London,Q116418894
1306,truworths,Earthchild & Earthaddict Woodlands Boulevard,,Pretoria,Gauteng,,ZA,+27 81 171 1306,,,Truworths,Q24233998
203,truworths,Truworths Church Street,,Pretoria,Gauteng,,ZA,+27 81 171 0203,,,Truworths,Q24233998
232,truworths,Truworths Woodlands Boulevard,,Pretoria,Gauteng,,ZA,+27 81 171 0232,,,Truworths,Q24233998
216,truworths,Identity Pretorius Street,,Pretoria,Gauteng,,ZA,+27 81 171 0216,,,Identity,Q116378109
204,truworths,Truworths Sammy Marks Square,,Pretoria,Gauteng,,ZA,+27 81 171 0204,,,Truworths,Q24233998
,visa,,,AKASIA,GAUTENG,,ZA,,,,,
,visa,,,PRETORIA,GAUTENG,,ZA,,,,,
,visa,,,PRETORIA,GAUTENG,,ZA,,,,,
7eab5c353e46c9893ca2cc6231639c5c,western_union,INTERCHANGE TRAMSHED,,Pretoria,GAUTENG,,ZA,+27 12 662 0385,https://location.westernunion.com/za/gauteng/pretoria/7eab5c353e46c9893ca2cc6231639c5c,Mo-Fr 09:00-18:00; Sa 09:00-14:00,Western Union,Q861042
f002359d49dffed4e33f2b59d1b4f6b2,western_union,ABSA BANK WOODLANDS,,Pretoria,GAUTENG,,ZA,+27 12 997 8500,https://location.westernunion.com/za/gauteng/pretoria/f002359d49dffed4e33f2b59d1b4f6b2,Mo-Fr 08:30-15:30; Sa 08:00-13:00,Western Union,Q861042
