Ref,Spider,Name,Address,City,State,Zipcode,Country,Phone,Website,Hours,Brand,WikiData
132003,wildberries,Wildberries,"Котельниково Волгоградская область, Котельниковский район улица Ротмистрова 14",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
132126,wildberries,Wildberries,"Волгоград Волгоградская область, городской округ Волгоград улица Лавочкина 3к2",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
132144,wildberries,Wildberries,Волжский Волгоградская обл проспект имени Ленина 232,,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
132940,wildberries,Wildberries,"Волгоградская область, Волгоград, проспект Героев Сталинграда, 40",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
132947,wildberries,Wildberries,"г Волгоград, Улица 8-Й Воздушной Армии 48",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
133036,wildberries,Wildberries,"Волгоградская область, Волжский, проспект Дружбы, 2",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
133131,wildberries,Wildberries,"Камышин Волгоградская область, городской округ Камышин Октябрьская улица 21",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
133259,wildberries,Wildberries,"Волгоградская область, Волгоград, улица 7-й Гвардейской, 7",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
133405,wildberries,Wildberries,"Волгоград Волгоградская область, городской округ Волгоград улица Рихарда Зорге 55",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
133873,wildberries,Wildberries,"г Волгоград, Шекснинская Улица 8а",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
134600,wildberries,Wildberries,"Волгоградская область, Волгоград, улица Елисеева, 1",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
134837,wildberries,Wildberries,"Волгоградская область, Волгоград, улица Степанищева, 22",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
135223,wildberries,Wildberries,"Волгоград Волгоградская область, городской округ Волгоград Новосибирская улица 45",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
135440,wildberries,Wildberries,"п Береславка, Посёлок Береславка 25а",,Volgograd,,RU,,,Mo-Su 09:00-20:00,Wildberries,Q24933714
135470,wildberries,Wildberries,"г Волжский, Проспект Дружбы 86",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
136070,wildberries,Wildberries,"Волгоградская область, Волгоград, улица Расула Гамзатова, 7",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
136380,wildberries,Wildberries,"г Волгоград, Проспект Имени В.И. Ленина 57",,Volgograd,,RU,,,Mo-Su 09:00-21:00,Wildberries,Q24933714
136472,wildberries,Wildberries,"г Камышин, Улица Базарова 144",,Volgograd,,RU,,,Mo-Su 10:00-22:00,Wildberries,Q24933714
136473,wildberries,Wildberries,"Волгоград Волгоградская область, городской округ Волгоград Электролесовская улица 86",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
136486,wildberries,Wildberries,"г Волгоград, Улица Генерала Штеменко 7",,Volgograd,,RU,,,Mo-Su 09:00-21:00,Wildberries,Q24933714
137009,wildberries,Wildberries,"Волгоградская область, рабочий посёлок Елань, улица Киквидзе, 24",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
137533,wildberries,Wildberries,"г Волгоград, Липецкая Улица 8",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
138164,wildberries,Wildberries,"г Волжский, Проспект Дружбы 109",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
138218,wildberries,Wildberries,"г Фролово, Улица Фрунзе 33",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
138384,wildberries,Wildberries,"Калач-на-Дону Волгоградская область, Калачёвский район Октябрьская улица 141",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
138634,wildberries,Wildberries,"Камышин Волгоградская область, городской округ Камышин Текстильная улица 30",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
138862,wildberries,Wildberries,"г Волжский, Улица Мира 86",,Volgograd,,RU,,,Mo-Su 09:00-20:00,Wildberries,Q24933714
138896,wildberries,Wildberries,"Волгоградская область, Камышин, 5-й микрорайон, 43Б",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
139288,wildberries,Wildberries,"г Волжский, Проспект Дружбы 79",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
139306,wildberries,Wildberries,"Урюпинск Волгоградская область, городской округ Урюпинск проспект Ленина 85",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
139879,wildberries,Wildberries,"Волгоградская область, Волгоград, проспект Маршала Жукова, 112",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
139907,wildberries,Wildberries,Волгоград Волгоградская обл Ангарская улица 7Д,,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
140243,wildberries,Wildberries,"г Волжский, Оломоуцкая Улица 22а",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
140582,wildberries,Wildberries,"г Волгоград, Проспект Маршала Жукова 129",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
140685,wildberries,Wildberries,"Волгоград Волгоградская область, городской округ Волгоград Университетский проспект 80",,Volgograd,,RU,,,Mo-Su 08:00-22:00,Wildberries,Q24933714
140978,wildberries,Wildberries,"г Волгоград, Улица Ткачёва 15а",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
144320,wildberries,Wildberries,"г Волжский, Проспект Имени Ленина 129",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
144645,wildberries,Wildberries,Волжский Волгоградская обл улица Химиков 2,,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
144986,wildberries,Wildberries,"Волгоградская область, Волжский, проспект имени Ленина, 120",,Volgograd,,RU,,,Mo-Su 10:00-21:00,Wildberries,Q24933714
